0.60000	0.75574	0.24017	0.00220	0.00128	0.18708
0.61000	0.77918	0.25415	0.00208	0.00189	0.20770
0.62000	0.79303	0.25720	0.00159	0.00146	0.21665
0.63000	0.81616	0.26831	0.00189	0.00165	0.23909
0.64000	0.82910	0.27747	0.00269	0.00214	0.25186
0.65000	0.84784	0.28461	0.00183	0.00171	0.26780
0.66000	0.85565	0.29132	0.00208	0.00208	0.27601
0.67000	0.87708	0.30170	0.00201	0.00189	0.29375
0.68000	0.89612	0.31140	0.00256	0.00226	0.31104
0.69000	0.90216	0.31488	0.00403	0.00275	0.31783
0.70000	0.90778	0.32391	0.00293	0.00287	0.32844
0.71000	0.91687	0.33203	0.00256	0.00244	0.34073
0.72000	0.93042	0.33862	0.00195	0.00189	0.35090
0.73000	0.93665	0.35022	0.00336	0.00293	0.36451
0.74000	0.94250	0.35767	0.00348	0.00317	0.37306
0.75000	0.94135	0.36639	0.00507	0.00366	0.37715
0.76000	0.95471	0.36890	0.00299	0.00293	0.38781
0.77000	0.95050	0.37933	0.00397	0.00385	0.39396
0.78000	0.95380	0.38666	0.00482	0.00354	0.39970
0.79000	0.96167	0.39819	0.00568	0.00555	0.41159
0.80000	0.96503	0.40076	0.00696	0.00555	0.41520
0.81000	0.97009	0.40851	0.00739	0.00732	0.42196
0.82000	0.97437	0.41150	0.00543	0.00446	0.42677
0.83000	0.97522	0.41657	0.00439	0.00415	0.43035
0.84000	0.98431	0.42212	0.00763	0.00421	0.44167
0.85000	0.96918	0.42981	0.00519	0.00494	0.43937
0.86000	0.97491	0.43195	0.00732	0.00635	0.44495
0.87000	0.97760	0.43939	0.00751	0.00708	0.45115
0.88000	0.98199	0.44232	0.00623	0.00592	0.45638
0.89000	0.98431	0.44739	0.00677	0.00580	0.45996
0.90000	0.98914	0.45648	0.01068	0.00787	0.46792
0.91000	0.99054	0.46240	0.00824	0.00659	0.47276
0.92000	0.99219	0.46539	0.00891	0.00842	0.47672
0.93000	0.99426	0.47003	0.00861	0.00519	0.48102
0.94000	0.99567	0.47559	0.01257	0.00891	0.48422
0.95000	0.99695	0.47772	0.01367	0.01093	0.48671
0.96000	0.97778	0.48206	0.01477	0.00977	0.47896
0.97000	0.98352	0.48743	0.01843	0.00897	0.48438
0.98000	0.98907	0.49548	0.02106	0.00873	0.49322
0.99000	0.99481	0.49854	0.01691	0.01532	0.49700
1.00000	1.00000	0.50201	0.02301	0.01575	0.50123
