0.37000	0.16309	0.06042	0.00098	0.00073	0.24535
0.38000	0.14246	0.05200	0.00049	0.00049	0.25488
0.39000	0.17029	0.06091	0.00092	0.00055	0.23460
0.40000	0.19861	0.07111	0.00049	0.00049	0.21083
0.41000	0.24316	0.08362	0.00061	0.00061	0.17909
0.42000	0.25787	0.08649	0.00122	0.00079	0.16684
0.43000	0.28485	0.09570	0.00098	0.00098	0.14895
0.44000	0.31995	0.10846	0.00073	0.00073	0.12306
0.45000	0.35663	0.11700	0.00085	0.00079	0.09785
0.46000	0.37500	0.12634	0.00092	0.00092	0.08447
0.47000	0.39355	0.12872	0.00110	0.00098	0.07034
0.48000	0.42798	0.13684	0.00104	0.00092	0.04929
0.49000	0.45026	0.14288	0.00104	0.00092	0.03165
0.50000	0.46979	0.15143	0.00085	0.00079	0.01868
0.51000	0.52985	0.16693	0.00134	0.00122	0.02069
0.52000	0.58221	0.18390	0.00098	0.00092	0.05645
0.53000	0.60260	0.18390	0.00128	0.00128	0.06747
0.54000	0.62952	0.19739	0.00146	0.00116	0.08599
0.55000	0.66876	0.20837	0.00104	0.00098	0.11257
0.56000	0.67639	0.21271	0.00189	0.00140	0.12076
0.57000	0.70538	0.22290	0.00134	0.00110	0.14052
0.58000	0.76062	0.23889	0.00128	0.00122	0.17773
0.59000	0.75104	0.23944	0.00171	0.00134	0.17638
0.60000	0.78662	0.24371	0.00159	0.00134	0.19733
0.61000	0.82300	0.26270	0.00177	0.00171	0.22876
0.62000	0.82965	0.26288	0.00165	0.00146	0.23280
0.63000	0.84290	0.27393	0.00214	0.00183	0.24611
0.64000	0.87604	0.28412	0.00256	0.00226	0.27332
0.65000	0.88654	0.29034	0.00220	0.00165	0.28383
0.66000	0.90143	0.29761	0.00171	0.00159	0.29837
0.67000	0.90350	0.30591	0.00244	0.00226	0.30671
0.68000	0.92023	0.31476	0.00250	0.00214	0.32152
0.69000	0.92621	0.32458	0.00220	0.00208	0.33361
0.70000	0.93530	0.32776	0.00287	0.00256	0.34049
0.71000	0.94147	0.33820	0.00232	0.00232	0.35421
0.72000	0.94897	0.34637	0.00311	0.00281	0.36265
0.73000	0.95001	0.35522	0.00244	0.00238	0.37234
0.74000	0.95135	0.36377	0.00323	0.00311	0.38014
0.75000	0.96228	0.36566	0.00311	0.00262	0.38891
0.76000	0.96295	0.37170	0.00439	0.00336	0.39448
0.77000	0.95825	0.37805	0.00305	0.00281	0.39705
0.78000	0.96393	0.38647	0.00525	0.00372	0.40553
0.79000	0.96643	0.39197	0.00415	0.00391	0.40906
0.80000	0.97461	0.39868	0.00568	0.00360	0.41921
0.81000	0.97998	0.40680	0.00549	0.00439	0.43018
0.82000	0.98145	0.40900	0.00659	0.00574	0.43157
0.83000	0.98352	0.41199	0.00397	0.00360	0.43616
0.84000	0.96802	0.42267	0.00671	0.00635	0.43563
0.85000	0.97021	0.42950	0.00647	0.00586	0.44122
0.86000	0.97717	0.43542	0.00610	0.00574	0.44741
0.87000	0.98285	0.44202	0.00641	0.00525	0.45565
0.88000	0.98120	0.45007	0.00732	0.00647	0.45884
0.89000	0.98627	0.45392	0.00897	0.00720	0.46475
0.90000	0.98755	0.45660	0.00983	0.00726	0.46838
0.91000	0.98969	0.45557	0.00861	0.00800	0.46909
0.92000	0.99274	0.46136	0.00983	0.00824	0.47487
0.93000	0.99487	0.46509	0.00818	0.00677	0.47839
0.94000	0.99573	0.47192	0.00867	0.00842	0.48249
0.95000	0.97241	0.47687	0.01099	0.00934	0.47209
0.96000	0.97754	0.48138	0.01691	0.01056	0.47750
0.97000	0.98334	0.48700	0.01367	0.01184	0.48351
0.98000	0.98969	0.48816	0.01166	0.01062	0.48844
0.99000	0.99506	0.49219	0.01770	0.01202	0.49433
1.00000	1.00000	0.49609	0.01221	0.01147	0.49974
